ID,At,X,Y
10,2025-03-18 11:55:14.00,37.881,16.07
11,2025-03-18 11:55:14.00,33.377,56.134
6,2025-03-18 11:55:14.47,13.439,29.396
5,2025-03-18 11:55:14.82,1.475,10.077
4,2025-03-18 11:55:14.91,8.517,28.081
2,2025-03-18 11:55:15.00,6.152,35.555
4,2025-03-18 11:55:15.00,8.573,27.861
5,2025-03-18 11:55:15.00,1.318,10.198
6,2025-03-18 11:55:15.00,13.334,29.084
7,2025-03-18 11:55:15.00,26.618,12.944
8,2025-03-18 11:55:15.00,27.663,45.302
9,2025-03-18 11:55:15.00,28.671,59.143
10,2025-03-18 11:55:15.00,37.831,15.748
11,2025-03-18 11:55:15.00,33.279,57.007
11,2025-03-18 11:55:15.43,33.265,57.033
1,2025-03-18 11:55:16.00,9.926,2.897
2,2025-03-18 11:55:16.00,6.062,35.387
4,2025-03-18 11:55:16.00,8.467,28.086
5,2025-03-18 11:55:16.00,0.73,10.404
6,2025-03-18 11:55:16.00,12.733,28.602
7,2025-03-18 11:55:16.00,26.83,12.89
9,2025-03-18 11:55:16.00,29.034,59.29
10,2025-03-18 11:55:16.00,37.797,13.795
11,2025-03-18 11:55:16.00,33.37,57.397
11,2025-03-18 11:55:16.87,33.38,57.403
1,2025-03-18 11:55:17.00,10.671,3.131
2,2025-03-18 11:55:17.00,5.939,35.581
4,2025-03-18 11:55:17.00,8.687,28.316
5,2025-03-18 11:55:17.00,0.675,9.992
6,2025-03-18 11:55:17.00,12.652,28.497
7,2025-03-18 11:55:17.00,26.501,12.681
8,2025-03-18 11:55:17.00,27.375,44.961
9,2025-03-18 11:55:17.00,28.789,59.382
10,2025-03-18 11:55:17.00,38.232,13.771
11,2025-03-18 11:55:17.00,33.128,56.915
6,2025-03-18 11:55:17.43,12.657,28.504
9,2025-03-18 11:55:17.59,28.749,59.371
10,2025-03-18 11:55:17.62,38.285,13.707
1,2025-03-18 11:55:18.00,9.684,3.071
2,2025-03-18 11:55:18.00,5.647,34.167
4,2025-03-18 11:55:18.00,8.85,28.29
5,2025-03-18 11:55:18.00,0.783,9.98
6,2025-03-18 11:55:18.00,12.791,28.352
7,2025-03-18 11:55:18.00,26.552,12.773
8,2025-03-18 11:55:18.00,26.453,45.307
9,2025-03-18 11:55:18.00,30.405,59.7
10,2025-03-18 11:55:18.00,38.321,14.102
11,2025-03-18 11:55:18.00,33.015,56.963
10,2025-03-18 11:55:18.85,38.297,14.15
1,2025-03-18 11:55:19.00,10.091,3.066
2,2025-03-18 11:55:19.00,5.626,34.167
4,2025-03-18 11:55:19.00,8.843,28.671
5,2025-03-18 11:55:19.00,0.887,10.114
6,2025-03-18 11:55:19.00,12.641,28.337
7,2025-03-18 11:55:19.00,26.952,12.695
8,2025-03-18 11:55:19.00,24.079,44.788
9,2025-03-18 11:55:19.00,30.409,59.7
10,2025-03-18 11:55:19.00,38.34,13.813
11,2025-03-18 11:55:19.00,32.827,56.573
9,2025-03-18 11:55:19.50,30.362,59.781
5,2025-03-18 11:55:19.60,0.893,10.062
1,2025-03-18 11:55:20.00,9.824,2.413
2,2025-03-18 11:55:20.00,5.459,33.9
4,2025-03-18 11:55:20.00,9.052,28.336
5,2025-03-18 11:55:20.00,0.913,9.875
6,2025-03-18 11:55:20.00,12.577,28.007
7,2025-03-18 11:55:20.00,26.566,12.425
8,2025-03-18 11:55:20.00,24.181,44.704
9,2025-03-18 11:55:20.00,30.15,59.7
10,2025-03-18 11:55:20.00,38.62,13.705
11,2025-03-18 11:55:20.00,32.885,56.903
11,2025-03-18 11:55:20.50,32.933,56.936
1,2025-03-18 11:55:20.54,9.787,2.376
2,2025-03-18 11:55:20.89,5.407,33.909
1,2025-03-18 11:55:21.00,9.625,2.195
2,2025-03-18 11:55:21.00,5.616,33.796
4,2025-03-18 11:55:21.00,9.148,28.941
5,2025-03-18 11:55:21.00,0.961,9.73
6,2025-03-18 11:55:21.00,12.574,27.416
7,2025-03-18 11:55:21.00,26.455,12.324
8,2025-03-18 11:55:21.00,24.228,44.935
9,2025-03-18 11:55:21.00,29.92,59.619
10,2025-03-18 11:55:21.00,38.843,13.757
11,2025-03-18 11:55:21.00,31.79,56.151
8,2025-03-18 11:55:21.35,24.193,44.988
11,2025-03-18 11:55:21.61,31.858,56.166
1,2025-03-18 11:55:22.00,9.527,1.773
2,2025-03-18 11:55:22.00,5.738,33.603
4,2025-03-18 11:55:22.00,8.795,29.041
5,2025-03-18 11:55:22.00,1.156,10.054
6,2025-03-18 11:55:22.00,12.534,27.556
7,2025-03-18 11:55:22.00,26.146,12.359
8,2025-03-18 11:55:22.00,24.596,45.021
9,2025-03-18 11:55:22.00,29.842,59.632
10,2025-03-18 11:55:22.00,39.112,13.392
11,2025-03-18 11:55:22.00,31.546,56.382
8,2025-03-18 11:55:22.87,24.544,44.982
1,2025-03-18 11:55:22.93,9.536,1.721
1,2025-03-18 11:55:23.00,9.378,2.03
2,2025-03-18 11:55:23.00,5.609,33.506
4,2025-03-18 11:55:23.00,8.786,29.428
5,2025-03-18 11:55:23.00,1,10.085
6,2025-03-18 11:55:23.00,12.459,27.624
7,2025-03-18 11:55:23.00,25.996,12.259
8,2025-03-18 11:55:23.00,24.186,45.199
9,2025-03-18 11:55:23.00,28.801,59.7
10,2025-03-18 11:55:23.00,38.784,13.476
11,2025-03-18 11:55:23.00,31.76,56.15
5,2025-03-18 11:55:23.69,1.064,10.088
1,2025-03-18 11:55:24.00,9.023,2.179
2,2025-03-18 11:55:24.00,5.568,33.404
4,2025-03-18 11:55:24.00,8.836,29.465
5,2025-03-18 11:55:24.00,0.876,10.27
6,2025-03-18 11:55:24.00,12.554,27.79
7,2025-03-18 11:55:24.00,26.208,12.771
8,2025-03-18 11:55:24.00,23.925,45.026
9,2025-03-18 11:55:24.00,29.111,59.7
10,2025-03-18 11:55:24.00,38.688,13.697
11,2025-03-18 11:55:24.00,31.291,55.762
4,2025-03-18 11:55:24.29,8.735,29.495
1,2025-03-18 11:55:25.00,8.991,2.333
2,2025-03-18 11:55:25.00,5.724,33.341
4,2025-03-18 11:55:25.00,9.653,31.29
5,2025-03-18 11:55:25.00,1.2,10.135
6,2025-03-18 11:55:25.00,12.371,27.635
7,2025-03-18 11:55:25.00,26.053,13.156
8,2025-03-18 11:55:25.00,24.019,44.755
9,2025-03-18 11:55:25.00,28.973,59.676
10,2025-03-18 11:55:25.00,38.654,13.628
11,2025-03-18 11:55:25.00,31.102,55.725
5,2025-03-18 11:55:25.20,1.191,10.147
11,2025-03-18 11:55:25.48,31.025,55.765
9,2025-03-18 11:55:25.53,29.013,59.666
2,2025-03-18 11:55:25.58,5.782,33.334
1,2025-03-18 11:55:26.00,10.4,2.727
4,2025-03-18 11:55:26.00,9.507,31.191
6,2025-03-18 11:55:26.00,12.345,27.663
7,2025-03-18 11:55:26.00,26.252,13.006
8,2025-03-18 11:55:26.00,24.719,45.408
9,2025-03-18 11:55:26.00,28.863,59.603
10,2025-03-18 11:55:26.00,38.784,13.747
11,2025-03-18 11:55:26.00,31.335,55.282
8,2025-03-18 11:55:26.59,24.667,45.407
9,2025-03-18 11:55:26.70,28.92,59.555
1,2025-03-18 11:55:27.00,10.893,2.402
4,2025-03-18 11:55:27.00,9.024,31.066
5,2025-03-18 11:55:27.00,0.898,10.482
6,2025-03-18 11:55:27.00,11.5,27.832
7,2025-03-18 11:55:27.00,26.642,12.272
8,2025-03-18 11:55:27.00,25.206,45.665
9,2025-03-18 11:55:27.00,28.769,59.7
10,2025-03-18 11:55:27.00,39.134,13.866
11,2025-03-18 11:55:27.00,31.14,55.101
10,2025-03-18 11:55:27.06,39.093,13.893
4,2025-03-18 11:55:27.84,9.022,31.041
7,2025-03-18 11:55:27.92,26.611,12.234
1,2025-03-18 11:55:28.00,10.874,2.631
2,2025-03-18 11:55:28.00,5.43,33.228
4,2025-03-18 11:55:28.00,9.264,31.119
5,2025-03-18 11:55:28.00,0.747,10.436
7,2025-03-18 11:55:28.00,26.688,12.205
9,2025-03-18 11:55:28.00,29.021,59.7
10,2025-03-18 11:55:28.00,39.03,13.662
11,2025-03-18 11:55:28.00,31.328,55.235
7,2025-03-18 11:55:28.25,26.783,12.217
9,2025-03-18 11:55:28.46,28.966,59.613
1,2025-03-18 11:55:29.00,10.861,2.453
2,2025-03-18 11:55:29.00,4.08,32.906
4,2025-03-18 11:55:29.00,9.229,31.139
5,2025-03-18 11:55:29.00,0.995,10.581
6,2025-03-18 11:55:29.00,12.267,28.177
7,2025-03-18 11:55:29.00,27.074,11.128
8,2025-03-18 11:55:29.00,25.552,45.472
9,2025-03-18 11:55:29.00,29.398,59.607
10,2025-03-18 11:55:29.00,38.938,13.756
11,2025-03-18 11:55:29.00,31.191,55.565
5,2025-03-18 11:55:29.74,0.953,10.549
1,2025-03-18 11:55:30.00,11.435,2.372
2,2025-03-18 11:55:30.00,4.062,33.124
4,2025-03-18 11:55:30.00,9.624,31.317
5,2025-03-18 11:55:30.00,1.01,10.869
6,2025-03-18 11:55:30.00,12.241,28.608
7,2025-03-18 11:55:30.00,26.269,11.988
8,2025-03-18 11:55:30.00,25.214,45.135
9,2025-03-18 11:55:30.00,30.729,58.497
10,2025-03-18 11:55:30.00,39.613,14.266
11,2025-03-18 11:55:30.00,30.932,55.813
6,2025-03-18 11:55:30.44,12.219,28.612
8,2025-03-18 11:55:30.53,25.171,45.208
2,2025-03-18 11:55:31.00,3.643,32.852
4,2025-03-18 11:55:31.00,9.411,31.392
5,2025-03-18 11:55:31.00,0.867,11
6,2025-03-18 11:55:31.00,12.212,28.673
8,2025-03-18 11:55:31.00,25.126,45.283
9,2025-03-18 11:55:31.00,31.256,58.423
10,2025-03-18 11:55:31.00,39.244,14.519
11,2025-03-18 11:55:31.00,31.085,55.837
10,2025-03-18 11:55:31.49,39.264,14.519
1,2025-03-18 11:55:32.00,11.238,2.241
2,2025-03-18 11:55:32.00,3.721,32.784
4,2025-03-18 11:55:32.00,9.219,31.693
5,2025-03-18 11:55:32.00,0.853,10.855
6,2025-03-18 11:55:32.00,12.889,28.642
7,2025-03-18 11:55:32.00,26.005,12.326
8,2025-03-18 11:55:32.00,25.434,45.549
9,2025-03-18 11:55:32.00,31.564,58.792
10,2025-03-18 11:55:32.00,38.979,14.201
11,2025-03-18 11:55:32.00,30.808,56.055
1,2025-03-18 11:55:33.00,11.267,1.958
2,2025-03-18 11:55:33.00,3.23,33.222
4,2025-03-18 11:55:33.00,9.151,31.663
5,2025-03-18 11:55:33.00,0.692,11.11
6,2025-03-18 11:55:33.00,12.939,28.45
7,2025-03-18 11:55:33.00,26.096,12.209
8,2025-03-18 11:55:33.00,25.225,45.329
9,2025-03-18 11:55:33.00,31.879,58.803
11,2025-03-18 11:55:33.00,30.935,55.638
5,2025-03-18 11:55:33.33,0.731,11.092
7,2025-03-18 11:55:33.93,26.087,12.203
1,2025-03-18 11:55:34.00,11.669,1.761
2,2025-03-18 11:55:34.00,3.016,32.946
4,2025-03-18 11:55:34.00,8.695,31.636
5,2025-03-18 11:55:34.00,0.497,10.935
7,2025-03-18 11:55:34.00,25.877,12.192
8,2025-03-18 11:55:34.00,25.432,45.104
10,2025-03-18 11:55:34.00,38.636,13.962
11,2025-03-18 11:55:34.00,30.411,55.706
8,2025-03-18 11:55:34.43,25.439,45.088
2,2025-03-18 11:55:34.77,3.008,32.946
1,2025-03-18 11:55:34.93,11.667,1.779
1,2025-03-18 11:55:35.00,11.457,1.889
4,2025-03-18 11:55:35.00,8.565,31.734
5,2025-03-18 11:55:35.00,0.3,10.533
6,2025-03-18 11:55:35.00,12.806,28.206
7,2025-03-18 11:55:35.00,26.474,12.532
8,2025-03-18 11:55:35.00,25.172,44.978
9,2025-03-18 11:55:35.00,31.321,58.398
10,2025-03-18 11:55:35.00,38.812,13.697
11,2025-03-18 11:55:35.00,30.568,55.907
10,2025-03-18 11:55:35.12,38.798,13.676
8,2025-03-18 11:55:35.30,25.215,45.017
1,2025-03-18 11:55:36.00,11.624,2.067
2,2025-03-18 11:55:36.00,3.802,33.502
4,2025-03-18 11:55:36.00,8.39,31.761
7,2025-03-18 11:55:36.00,26.647,13.69
8,2025-03-18 11:55:36.00,25.076,45.13
10,2025-03-18 11:55:36.00,38.796,12.889
11,2025-03-18 11:55:36.00,30.623,55.539
10,2025-03-18 11:55:36.14,38.793,12.914
1,2025-03-18 11:55:37.00,11.974,2.228
2,2025-03-18 11:55:37.00,3.913,33.567
4,2025-03-18 11:55:37.00,8.278,31.405
5,2025-03-18 11:55:37.00,0.3,10.366
6,2025-03-18 11:55:37.00,13.064,27.759
7,2025-03-18 11:55:37.00,29.001,13.872
8,2025-03-18 11:55:37.00,25.336,45.268
9,2025-03-18 11:55:37.00,32.249,58.27
11,2025-03-18 11:55:37.00,30.841,55.489
4,2025-03-18 11:55:37.48,8.355,31.4
2,2025-03-18 11:55:37.50,3.949,33.603
6,2025-03-18 11:55:37.70,13.088,27.784
2,2025-03-18 11:55:38.00,2.928,31.78
4,2025-03-18 11:55:38.00,8.267,31.613
5,2025-03-18 11:55:38.00,0.3,10.545
6,2025-03-18 11:55:38.00,13.416,28.401
7,2025-03-18 11:55:38.00,29.164,14.231
8,2025-03-18 11:55:38.00,25.163,44.949
9,2025-03-18 11:55:38.00,32.776,57.874
10,2025-03-18 11:55:38.00,39.167,13.079
11,2025-03-18 11:55:38.00,30.486,55.281
1,2025-03-18 11:55:39.00,11.801,2.472
2,2025-03-18 11:55:39.00,2.795,31.918
4,2025-03-18 11:55:39.00,7.974,31.624
5,2025-03-18 11:55:39.00,0.35,10.633
6,2025-03-18 11:55:39.00,13.118,27.575
7,2025-03-18 11:55:39.00,29.169,14.049
8,2025-03-18 11:55:39.00,25.037,45.067
9,2025-03-18 11:55:39.00,32.692,58.192
10,2025-03-18 11:55:39.00,39.395,13.174
11,2025-03-18 11:55:39.00,30.33,55.137
4,2025-03-18 11:55:39.60,7.948,31.596
7,2025-03-18 11:55:39.61,29.166,14.049
1,2025-03-18 11:55:39.71,11.756,2.436
1,2025-03-18 11:55:40.00,12.476,2.047
2,2025-03-18 11:55:40.00,1.175,31.763
4,2025-03-18 11:55:40.00,8.3,32.161
5,2025-03-18 11:55:40.00,0.3,10.815
6,2025-03-18 11:55:40.00,13.07,27.633
7,2025-03-18 11:55:40.00,29.22,13.93
8,2025-03-18 11:55:40.00,25.004,44.928
9,2025-03-18 11:55:40.00,32.273,58.229
10,2025-03-18 11:55:40.00,39.329,12.991
11,2025-03-18 11:55:40.00,30.507,55.21
9,2025-03-18 11:55:40.28,32.234,58.308
1,2025-03-18 11:55:40.79,12.499,2.025
4,2025-03-18 11:55:40.91,8.327,32.167
1,2025-03-18 11:55:41.00,12.067,1.796
2,2025-03-18 11:55:41.00,0.864,31.631
4,2025-03-18 11:55:41.00,8.905,32.041
5,2025-03-18 11:55:41.00,0.663,11.115
6,2025-03-18 11:55:41.00,12.87,27.792
7,2025-03-18 11:55:41.00,28.893,13.791
8,2025-03-18 11:55:41.00,24.94,44.65
9,2025-03-18 11:55:41.00,32.131,57.462
10,2025-03-18 11:55:41.00,39.531,13.085
11,2025-03-18 11:55:41.00,30.823,55.137
1,2025-03-18 11:55:41.09,11.975,1.825
6,2025-03-18 11:55:41.28,12.959,27.749
1,2025-03-18 11:55:42.00,12.021,1.929
2,2025-03-18 11:55:42.00,0.784,31.834
4,2025-03-18 11:55:42.00,9.021,31.893
5,2025-03-18 11:55:42.00,0.941,11.015
7,2025-03-18 11:55:42.00,28.64,14.261
8,2025-03-18 11:55:42.00,24.646,44.627
9,2025-03-18 11:55:42.00,31.766,57.484
10,2025-03-18 11:55:42.00,39.7,12.475
11,2025-03-18 11:55:42.00,30.46,55
5,2025-03-18 11:55:42.14,0.956,11.013
11,2025-03-18 11:55:42.19,30.448,54.962
1,2025-03-18 11:55:42.26,12.083,1.827
1,2025-03-18 11:55:43.00,11.604,1.879
2,2025-03-18 11:55:43.00,0.928,31.576
4,2025-03-18 11:55:43.00,9.446,31.608
5,2025-03-18 11:55:43.00,1.13,12.234
6,2025-03-18 11:55:43.00,12.96,27.925
7,2025-03-18 11:55:43.00,28.564,13.981
8,2025-03-18 11:55:43.00,25.262,44.553
9,2025-03-18 11:55:43.00,31.821,57.485
10,2025-03-18 11:55:43.00,39.7,12.716
11,2025-03-18 11:55:43.00,30.845,54.831
5,2025-03-18 11:55:43.22,1.127,12.274
6,2025-03-18 11:55:43.73,12.947,27.898
1,2025-03-18 11:55:44.00,11.967,2.347
2,2025-03-18 11:55:44.00,1.552,31.405
4,2025-03-18 11:55:44.00,9.131,31.727
5,2025-03-18 11:55:44.00,1.123,12.494
6,2025-03-18 11:55:44.00,13.106,28.237
7,2025-03-18 11:55:44.00,28.503,13.898
8,2025-03-18 11:55:44.00,25.027,44.878
9,2025-03-18 11:55:44.00,31.654,57.59
10,2025-03-18 11:55:44.00,39.7,12.514
11,2025-03-18 11:55:44.00,30.837,55.018
11,2025-03-18 11:55:44.35,30.759,55.033
1,2025-03-18 11:55:45.00,11.817,2.579
2,2025-03-18 11:55:45.00,1.562,31.536
5,2025-03-18 11:55:45.00,0.701,11.817
6,2025-03-18 11:55:45.00,13.583,28.058
7,2025-03-18 11:55:45.00,28.756,13.961
8,2025-03-18 11:55:45.00,24.85,44.4
9,2025-03-18 11:55:45.00,31.742,57.581
10,2025-03-18 11:55:45.00,39.541,12.843
11,2025-03-18 11:55:45.00,30.874,54.928
5,2025-03-18 11:55:45.21,0.737,11.839
9,2025-03-18 11:55:45.73,31.715,57.55
1,2025-03-18 11:55:46.00,11.992,2.71
2,2025-03-18 11:55:46.00,1.47,31.639
4,2025-03-18 11:55:46.00,7.681,30.808
5,2025-03-18 11:55:46.00,0.655,11.983
6,2025-03-18 11:55:46.00,13.618,27.734
7,2025-03-18 11:55:46.00,28.363,14.083
8,2025-03-18 11:55:46.00,25.109,44.551
9,2025-03-18 11:55:46.00,32.009,57.617
10,2025-03-18 11:55:46.00,39.639,13.059
11,2025-03-18 11:55:46.00,31.379,55.115
8,2025-03-18 11:55:46.09,25.157,44.544
1,2025-03-18 11:55:47.00,12.022,2.257
2,2025-03-18 11:55:47.00,1.791,31.624
4,2025-03-18 11:55:47.00,7.8,30.843
5,2025-03-18 11:55:47.00,0.306,11.801
6,2025-03-18 11:55:47.00,13.543,28.161
7,2025-03-18 11:55:47.00,27.985,14.002
8,2025-03-18 11:55:47.00,25.279,43.632
9,2025-03-18 11:55:47.00,31.849,57.331
10,2025-03-18 11:55:47.00,39.7,13.81
2,2025-03-18 11:55:48.00,1.883,31.673
4,2025-03-18 11:55:48.00,7.888,30.303
5,2025-03-18 11:55:48.00,0.565,11.754
6,2025-03-18 11:55:48.00,13.524,27.915
7,2025-03-18 11:55:48.00,27.63,14.268
8,2025-03-18 11:55:48.00,25.232,43.613
9,2025-03-18 11:55:48.00,31.894,57.079
10,2025-03-18 11:55:48.00,39.7,13.868
11,2025-03-18 11:55:48.00,31.543,55.02
8,2025-03-18 11:55:48.29,25.251,43.599
2,2025-03-18 11:55:48.56,1.911,31.711
1,2025-03-18 11:55:49.00,11.982,2.326
2,2025-03-18 11:55:49.00,1.531,31.273
4,2025-03-18 11:55:49.00,10.013,29.832
5,2025-03-18 11:55:49.00,0.623,11.835
6,2025-03-18 11:55:49.00,12.782,27.697
7,2025-03-18 11:55:49.00,27.721,14.637
9,2025-03-18 11:55:49.00,31.845,56.609
10,2025-03-18 11:55:49.00,39.7,14.089
11,2025-03-18 11:55:49.00,31.743,55.498
1,2025-03-18 11:55:50.00,11.84,2.374
2,2025-03-18 11:55:50.00,1.463,31.345
4,2025-03-18 11:55:50.00,10.304,30.063
5,2025-03-18 11:55:50.00,0.521,11.497
6,2025-03-18 11:55:50.00,15.101,27.91
7,2025-03-18 11:55:50.00,27.548,15.039
9,2025-03-18 11:55:50.00,31.266,56.363
10,2025-03-18 11:55:50.00,39.7,14.18
1,2025-03-18 11:55:51.00,11.963,2.551
2,2025-03-18 11:55:51.00,1.403,31.028
4,2025-03-18 11:55:51.00,10.431,29.936
5,2025-03-18 11:55:51.00,0.3,11.044
6,2025-03-18 11:55:51.00,14.159,28.155
8,2025-03-18 11:55:51.00,25.24,43.817
9,2025-03-18 11:55:51.00,30.695,56.477
10,2025-03-18 11:55:51.00,39.7,14.09
11,2025-03-18 11:55:51.00,32.564,58.716
5,2025-03-18 11:55:51.66,0.292,11.059
8,2025-03-18 11:55:51.79,25.256,43.772
9,2025-03-18 11:55:51.94,30.665,56.481
1,2025-03-18 11:55:52.00,11.928,2.658
2,2025-03-18 11:55:52.00,1.342,30.595
4,2025-03-18 11:55:52.00,10.312,29.81
5,2025-03-18 11:55:52.00,0.666,10.958
6,2025-03-18 11:55:52.00,14.223,27.338
7,2025-03-18 11:55:52.00,25.283,13.894
8,2025-03-18 11:55:52.00,25.099,44.061
9,2025-03-18 11:55:52.00,30.551,56.581
10,2025-03-18 11:55:52.00,39.599,14.065
11,2025-03-18 11:55:52.00,32.209,58.698
4,2025-03-18 11:55:52.63,10.283,29.851
11,2025-03-18 11:55:52.72,32.15,58.595
7,2025-03-18 11:55:52.75,25.307,13.993
1,2025-03-18 11:55:53.00,12.184,2.908
2,2025-03-18 11:55:53.00,1.261,30.424
4,2025-03-18 11:55:53.00,10.417,29.698
5,2025-03-18 11:55:53.00,0.613,10.619
6,2025-03-18 11:55:53.00,14.494,27.321
7,2025-03-18 11:55:53.00,25.478,13.646
8,2025-03-18 11:55:53.00,25.037,44.179
9,2025-03-18 11:55:53.00,30.404,56.592
10,2025-03-18 11:55:53.00,39.573,14.356
11,2025-03-18 11:55:53.00,32.085,58.388
8,2025-03-18 11:55:53.39,25.11,44.195
2,2025-03-18 11:55:53.91,1.296,30.39
1,2025-03-18 11:55:54.00,12.344,3.114
2,2025-03-18 11:55:54.00,1.489,30.148
4,2025-03-18 11:55:54.00,10.47,29.833
5,2025-03-18 11:55:54.00,0.333,10.42
6,2025-03-18 11:55:54.00,14.636,27.722
7,2025-03-18 11:55:54.00,25.492,13.744
8,2025-03-18 11:55:54.00,25.148,44.179
9,2025-03-18 11:55:54.00,30.402,56.646
10,2025-03-18 11:55:54.00,39.272,14.015
9,2025-03-18 11:55:54.11,30.411,56.603
10,2025-03-18 11:55:54.70,39.272,14.002
1,2025-03-18 11:55:55.00,12.622,3.171
2,2025-03-18 11:55:55.00,1.891,30.287
4,2025-03-18 11:55:55.00,10.552,30.045
5,2025-03-18 11:55:55.00,0.3,10.499
6,2025-03-18 11:55:55.00,14.75,27.562
8,2025-03-18 11:55:55.00,24.979,44.196
9,2025-03-18 11:55:55.00,30.431,56.94
10,2025-03-18 11:55:55.00,39.695,13.924
11,2025-03-18 11:55:55.00,32.016,58.344
2,2025-03-18 11:55:55.05,1.887,30.241
1,2025-03-18 11:55:55.27,12.67,3.134
6,2025-03-18 11:55:55.52,14.694,27.581
1,2025-03-18 11:55:56.00,12.783,3.581
2,2025-03-18 11:55:56.00,1.951,30.606
4,2025-03-18 11:55:56.00,10.802,29.987
5,2025-03-18 11:55:56.00,0.3,10.468
6,2025-03-18 11:55:56.00,14.766,27.076
7,2025-03-18 11:55:56.00,25.703,13.145
8,2025-03-18 11:55:56.00,24.704,44.595
9,2025-03-18 11:55:56.00,30.562,57.146
10,2025-03-18 11:55:56.00,39.538,14.271
11,2025-03-18 11:55:56.00,31.78,57.964
2,2025-03-18 11:55:56.19,1.951,30.628
4,2025-03-18 11:55:56.60,10.838,29.939
6,2025-03-18 11:55:56.61,14.712,27.047
5,2025-03-18 11:55:56.64,0.295,10.522
10,2025-03-18 11:55:56.85,39.633,14.225
1,2025-03-18 11:55:57.00,12.847,3.679
2,2025-03-18 11:55:57.00,2.237,30.692
4,2025-03-18 11:55:57.00,10.747,29.935
5,2025-03-18 11:55:57.00,0.541,10.145
6,2025-03-18 11:55:57.00,14.766,26.817
8,2025-03-18 11:55:57.00,25.159,45.757
9,2025-03-18 11:55:57.00,31.503,57.424
10,2025-03-18 11:55:57.00,39.533,14.157
11,2025-03-18 11:55:57.00,31.666,57.901
1,2025-03-18 11:55:57.30,12.839,3.74
4,2025-03-18 11:55:57.73,10.733,29.959
1,2025-03-18 11:55:58.00,13.271,4.065
2,2025-03-18 11:55:58.00,2.157,30.296
4,2025-03-18 11:55:58.00,10.98,29.708
5,2025-03-18 11:55:58.00,0.3,10.197
6,2025-03-18 11:55:58.00,14.676,26.959
7,2025-03-18 11:55:58.00,26.421,13.176
8,2025-03-18 11:55:58.00,24.971,45.281
9,2025-03-18 11:55:58.00,31.659,57.426
11,2025-03-18 11:55:58.00,31.803,57.485
5,2025-03-18 11:55:58.30,0.375,10.226
11,2025-03-18 11:55:58.50,31.819,57.487
2,2025-03-18 11:55:58.91,2.109,30.25
1,2025-03-18 11:55:59.00,13.207,3.81
2,2025-03-18 11:55:59.00,1.962,30.745
4,2025-03-18 11:55:59.00,11.002,29.854
5,2025-03-18 11:55:59.00,0.374,10.164
6,2025-03-18 11:55:59.00,14.909,26.718
7,2025-03-18 11:55:59.00,26.628,12.548
8,2025-03-18 11:55:59.00,24.995,45.119
10,2025-03-18 11:55:59.00,39.591,14.655
11,2025-03-18 11:55:59.00,31.819,57.96
10,2025-03-18 11:55:59.25,39.573,14.681
1,2025-03-18 11:56:00.00,13.003,3.797
2,2025-03-18 11:56:00.00,0.3,30.367
4,2025-03-18 11:56:00.00,10.876,29.485
5,2025-03-18 11:56:00.00,0.3,10.003
6,2025-03-18 11:56:00.00,15.048,26.74
7,2025-03-18 11:56:00.00,26.757,12.69
8,2025-03-18 11:56:00.00,23.743,44.784
9,2025-03-18 11:56:00.00,32.298,56.251
10,2025-03-18 11:56:00.00,39.484,14.941
11,2025-03-18 11:56:00.00,31.799,58.035
2,2025-03-18 11:56:00.67,0.329,30.365
5,2025-03-18 11:56:00.72,0.295,10.033
1,2025-03-18 11:56:01.00,12.922,4.073
2,2025-03-18 11:56:01.00,0.3,30.504
4,2025-03-18 11:56:01.00,10.623,29.563
5,2025-03-18 11:56:01.00,1.122,9.3
6,2025-03-18 11:56:01.00,14.043,26.609
7,2025-03-18 11:56:01.00,28.211,15.347
9,2025-03-18 11:56:01.00,32.086,56.176
10,2025-03-18 11:56:01.00,39.624,15.039
11,2025-03-18 11:56:01.00,31.713,57.852
1,2025-03-18 11:56:01.25,12.905,4.073
7,2025-03-18 11:56:01.41,28.196,15.34
4,2025-03-18 11:56:01.76,10.621,29.633
1,2025-03-18 11:56:02.00,12.503,4.565
2,2025-03-18 11:56:02.00,0.412,30.183
4,2025-03-18 11:56:02.00,10.24,31.034
5,2025-03-18 11:56:02.00,1.391,9.214
6,2025-03-18 11:56:02.00,14.14,26.311
7,2025-03-18 11:56:02.00,28.39,15.237
8,2025-03-18 11:56:02.00,23.739,44.189
9,2025-03-18 11:56:02.00,32.416,56.345
11,2025-03-18 11:56:02.00,31.798,57.724
8,2025-03-18 11:56:02.53,23.761,44.1
4,2025-03-18 11:56:02.75,10.215,31.061
7,2025-03-18 11:56:02.86,28.44,15.235
1,2025-03-18 11:56:03.00,12.496,4.562
2,2025-03-18 11:56:03.00,0.323,29.844
5,2025-03-18 11:56:03.00,1.362,9.356
6,2025-03-18 11:56:03.00,14.202,26.092
7,2025-03-18 11:56:03.00,28.321,14.815
8,2025-03-18 11:56:03.00,23.836,44.115
9,2025-03-18 11:56:03.00,32.536,56.173
10,2025-03-18 11:56:03.00,39.7,15.36
11,2025-03-18 11:56:03.00,32.235,57.606
11,2025-03-18 11:56:03.22,32.227,57.599
2,2025-03-18 11:56:03.30,0.277,29.858
8,2025-03-18 11:56:03.30,23.809,44.123
9,2025-03-18 11:56:03.30,32.561,56.121
